6.5625	64.3607
6.5625	64.3607
5.2500	51.5152
3.9375	38.6755
2.6250	25.8428
1.3125	13.0167
0.0000	-0.0047
-1.3125	-13.0247
-2.6250	-25.8530
-3.9375	-38.6883
-5.2500	-51.5284
-6.5625	-64.3668
-6.5625	-64.3668
-5.0313	-49.3796
-3.5000	-34.4005
-1.9688	-19.4312
-0.4375	-4.4472
1.0938	10.8840
2.6250	25.8498
4.1563	40.8235
5.6875	55.8021
7.2188	70.5837
8.7500	85.1499
8.7500	85.1499
7.0000	68.1365
5.2500	51.1340
3.5000	34.1448
1.7500	17.1703
0.0000	-0.0139
-1.7500	-17.2984
-3.5000	-34.4006
-5.2500	-51.5129
-7.0000	-68.4685
-8.7500	-85.1312
-8.7500	-85.1312
-7.0000	-68.1211
-5.2500	-51.1224
-3.5000	-34.1372
-1.7500	-17.1669
0.0000	0.0031
1.7500	17.1964
3.5000	34.1756
5.2500	51.1647
7.0000	68.1486
8.7500	85.1210
8.7500	85.1210
7.0000	68.1133
5.2500	51.1168
3.5000	34.1337
1.7500	17.1655
0.0000	-0.0086
-1.7500	-17.1962
-3.5000	-34.1749
-5.2500	-51.1634
-7.0000	-68.1464
-8.7500	-85.1286
-8.7500	-85.1286
-7.0000	-68.1190
-5.2500	-51.1208
-3.5000	-34.1361
-1.7500	-17.1663
0.0000	0.0031
1.7500	17.1941
3.5000	34.1708
5.2500	51.1575
7.0000	68.1387
8.7500	85.1203
8.7500	85.1203
7.0000	68.1128
5.2500	51.1163
3.5000	34.1333
1.7500	17.1652
0.0000	-0.0086
-1.7500	-17.1958
-3.5000	-34.1742
-5.2500	-51.1625
-7.0000	-68.1452
-8.7500	-85.1282
-8.7500	-85.1282
-7.0000	-68.1186
-5.2500	-51.1204
-3.5000	-34.1358
-1.7500	-17.1660
0.0000	0.0031
1.7500	17.1938
3.5000	34.1704
5.2500	51.1571
7.0000	68.1383
8.7500	85.1199
8.7500	85.1199
7.0000	68.1124
5.2500	51.1160
3.5000	34.1330
1.7500	17.1649
0.0000	-0.0086
-1.7500	-17.1955
-3.5000	-34.1739
-5.2500	-51.1622
-7.0000	-68.1449
-8.7500	-85.1278
-8.7500	-85.1278
-7.0000	-68.1183
-5.2500	-51.1201
-3.5000	-34.1355
-1.7500	-17.1658
0.0000	0.0031
1.7500	17.1936
3.5000	34.1701
5.2500	51.1567
7.0000	68.1379
8.7500	85.1196
8.7500	85.1196
7.0000	68.1120
5.2500	51.1157
3.5000	34.1327
1.7500	17.1646
0.0000	-0.0086
-1.7500	-17.1952
-3.5000	-34.1736
-5.2500	-51.1618
-7.0000	-68.1445
-8.7500	-85.1274
-8.7500	-85.1274
-7.0000	-68.1179
-5.2500	-51.1197
-3.5000	-34.1352
-1.7500	-17.1655
0.0000	0.0031
1.7500	17.1933
3.5000	34.1698
5.2500	51.1564
7.0000	68.1376
8.7500	85.1192
8.7500	85.1192
7.0000	68.1117
5.2500	51.1153
3.5000	34.1324
1.7500	17.1644
0.0000	-0.0086
-1.7500	-17.1950
-3.5000	-34.1733
-5.2500	-51.1615
-7.0000	-68.1441
-8.7500	-85.1270
-8.7500	-85.1270
-6.5625	-63.8668
-4.3750	-42.6253
-2.1875	-21.4065
0.0000	0.0032
2.1875	21.4362
4.3750	42.6626
6.5625	63.8918
8.7500	85.1185
10.9375	105.5176
13.1250	120.8887
13.1250	120.8887
10.5000	95.5298
7.8750	70.1883
5.2500	44.8682
2.6250	19.5730
0.0000	-5.5753
-2.6250	-30.2052
-5.2500	-55.6655
-7.8750	-81.1011
-10.5000	-105.0120
-13.1250	-121.8976
-13.1250	-121.8976
-10.5000	-96.5471
-7.8750	-71.2149
-5.2500	-45.9038
-2.6250	-20.6199
0.0000	4.2445
2.6250	28.3947
5.2500	53.6433
7.8750	78.9094
10.5000	102.9055
13.1250	121.7348
13.1250	121.7348
10.5000	96.3875
7.8750	71.0589
5.2500	45.7523
2.6250	20.4747
0.0000	-4.3230
-2.6250	-28.4166
-5.2500	-53.6544
-7.8750	-78.9109
-10.5000	-102.8944
-13.1250	-121.7262
-13.1250	-121.7262
-10.5000	-96.3837
-7.8750	-71.0608
-5.2500	-45.7617
-2.6250	-20.4944
0.0000	4.2485
2.6250	28.2954
5.2500	53.5223
7.8750	78.7746
10.5000	102.7466
13.1250	121.6029
13.1250	121.6029
10.5000	96.2622
7.8750	70.9417
5.2500	45.6448
2.6250	20.3831
0.0000	-4.3217
-2.6250	-28.3257
-5.2500	-53.5414
-7.8750	-78.7868
-10.5000	-102.7480
-13.1250	-121.5912
-13.1250	-121.5912
-10.5000	-96.2542
-7.8750	-70.9377
-5.2500	-45.6470
-2.6250	-20.3921
0.0000	4.2733
2.6250	28.2366
5.2500	53.4412
7.8750	78.6828
10.5000	102.6327
13.1250	121.4757
13.1250	121.4757
10.5000	96.1410
7.8750	70.8276
5.2500	45.5394
2.6250	20.2919
0.0000	-4.3396
-2.6250	-28.2725
-5.2500	-53.4653
-7.8750	-78.6985
-10.5000	-102.6403
-13.1250	-121.4776
-13.1250	-121.4776
-10.5000	-96.1455
-7.8750	-70.8349
-5.2500	-45.5517
-2.6250	-20.3080
0.0000	4.2985
2.6250	28.1903
5.2500	53.3684
7.8750	78.5885
10.5000	102.5080
13.1250	121.3537
13.1250	121.3537
10.5000	96.0240
7.8750	70.7163
5.2500	45.4353
2.6250	20.1991
0.0000	-4.3782
-2.6250	-28.2497
-5.2500	-53.4152
-7.8750	-78.6291
-10.5000	-102.5288
-13.1250	-121.3641
-13.1250	-121.3641
-10.5000	-96.0358
-7.8750	-70.7302
-5.2500	-45.4532
-2.6250	-20.2195
0.0000	4.3384
2.6250	28.1779
5.2500	53.3328
7.8750	78.5297
10.5000	102.4008
13.1250	121.2536
13.1250	121.2536
10.5000	95.9282
7.8750	70.6253
5.2500	45.3508
2.6250	20.1237
0.0000	-4.4099
-2.6250	-28.2361
-5.2500	-53.3779
-7.8750	-78.5662
-10.5000	-102.4178
-13.1250	-121.2622
-13.1250	-121.2622
-10.0625	-91.7198
-7.0000	-62.2109
-3.9375	-32.7470
-0.8750	-3.4803
2.1875	24.0214
5.2500	53.3019
8.3125	82.6433
11.3750	109.1417
14.4375	126.9010
17.5000	136.1382
17.5000	136.1382
14.0000	102.3708
10.5000	68.6303
7.0000	34.9257
3.5000	1.4377
0.0000	-31.0328
-3.5000	-61.7884
-7.0000	-87.6674
-10.5000	-110.4844
-14.0000	-127.6808
-17.5000	-137.3359
-17.5000	-137.3359
-14.0000	-103.5767
-10.5000	-69.8473
-7.0000	-36.1652
-3.5000	-2.7139
0.0000	29.1199
3.5000	59.8749
7.0000	84.3334
10.5000	105.1713
14.0000	122.8406
17.5000	136.5050
17.5000	136.5050
14.0000	102.7419
10.5000	69.0234
7.0000	35.3567
3.5000	2.0429
0.0000	-29.4918
-3.5000	-60.2132
-7.0000	-84.4043
-10.5000	-105.1159
-14.0000	-122.7142
-17.5000	-136.5137
-17.5000	-136.5137
-14.0000	-102.7696
-10.5000	-69.0606
-7.0000	-35.4063
-3.5000	-2.0443
0.0000	29.4450
3.5000	60.1400
7.0000	84.2658
10.5000	104.2002
14.0000	121.7658
17.5000	135.7890
17.5000	135.7890
14.0000	102.0494
10.5000	68.3513
7.0000	34.7210
3.5000	1.4823
0.0000	-29.8306
-3.5000	-60.4661
-7.0000	-84.4477
-10.5000	-104.3551
-14.0000	-121.8222
-17.5000	-135.8455
-17.5000	-135.8455
-14.0000	-102.1154
-10.5000	-68.4268
-7.0000	-34.7958
-3.5000	-1.5062
0.0000	29.7906
3.5000	60.4112
7.0000	84.3719
10.5000	103.6010
14.0000	120.9702
17.5000	135.1800
17.5000	135.1800
14.0000	101.4636
10.5000	67.7868
7.0000	34.1865
3.5000	1.0232
0.0000	-30.1539
-3.5000	-60.7175
-7.0000	-84.5474
-10.5000	-103.8530
-14.0000	-121.1102
-17.5000	-135.3024
-17.5000	-135.3024
-13.1250	-93.1625
-8.7500	-51.1008
-4.3750	-9.3102
0.0000	30.0858
4.3750	67.4735
8.7500	93.9176
13.1250	116.3950
17.5000	134.8033
21.8750	142.7414
26.2500	147.6735
26.2500	147.6735
21.0000	97.1102
15.7500	46.5886
10.5000	-3.5386
5.2500	-51.5406
0.0000	-85.0269
-5.2500	-101.3056
-10.5000	-111.0224
-15.7500	-129.3344
-21.0000	-140.5635
-26.2500	-146.9462
-26.2500	-146.9462
-21.0000	-96.3942
-15.7500	-45.9544
-10.5000	3.9879
-5.2500	50.8072
0.0000	84.0399
5.2500	99.7667
10.5000	107.7049
15.7500	115.4150
21.0000	129.9237
26.2500	142.5679
26.2500	142.5679
21.0000	92.0955
15.7500	41.7924
10.5000	-6.9586
5.2500	-53.0713
0.0000	-85.2591
-5.2500	-100.1258
-10.5000	-107.7114
-15.7500	-114.8553
-21.0000	-130.0969
-26.2500	-143.0939
-26.2500	-143.0939
-20.1250	-84.2686
-14.0000	-25.7381
-7.8750	29.8855
-1.7500	76.7221
4.3750	98.1086
10.5000	107.5079
16.6250	114.3281
22.7500	130.8562
28.8750	144.7043
35.0000	151.3765
35.0000	151.3765
28.0000	84.2087
21.0000	17.3034
14.0000	-46.6652
7.0000	-86.7884
0.0000	-101.9677
-7.0000	-109.4435
-14.0000	-114.3979
-21.0000	-125.8181
-28.0000	-142.0684
-35.0000	-150.2790
-35.0000	-150.2790
-28.0000	-83.1055
-21.0000	-16.2868
-14.0000	46.7417
-7.0000	86.2148
0.0000	101.0714
7.0000	108.4528
14.0000	113.3396
21.0000	117.3978
28.0000	130.7451
35.0000	145.7381
35.0000	145.7381
28.0000	78.7914
21.0000	12.6484
14.0000	-49.1406
7.0000	-87.3010
0.0000	-101.4126
-7.0000	-108.6033
-14.0000	-113.3624
-21.0000	-117.4712
-28.0000	-130.7768
-35.0000	-146.5409
-35.0000	-146.5409
-26.2500	-62.7120
-17.5000	18.1758
-8.7500	80.4926
0.0000	101.0174
8.7500	109.4966
17.5000	115.0907
26.2500	122.3368
35.0000	142.8810
43.7500	153.2227
52.5000	159.1352
52.5000	159.1352
42.0000	58.6824
31.5000	-38.6606
21.0000	-89.0381
10.5000	-102.9925
0.0000	-110.4382
-10.5000	-115.9263
-21.0000	-120.6565
-31.5000	-136.4282
-42.0000	-151.5748
-52.5000	-158.5673
-52.5000	-158.5673
-42.0000	-58.3817
-31.5000	38.3207
-21.0000	87.0622
-10.5000	101.0252
0.0000	108.4520
10.5000	114.0064
21.0000	118.7320
31.5000	123.0182
42.0000	138.9886
52.5000	154.0890
52.5000	154.0890
42.0000	53.9814
31.5000	-41.0141
21.0000	-88.1321
10.5000	-101.5402
0.0000	-108.7714
-10.5000	-114.3122
-21.0000	-118.9943
-31.5000	-123.2750
-42.0000	-137.8791
-52.5000	-154.8130
-52.5000	-154.8130
-40.2500	-38.1404
-28.0000	63.2727
-15.7500	95.5385
-3.5000	105.8005
8.7500	112.7666
21.0000	118.2924
33.2500	123.2518
45.5000	138.6942
57.7500	156.6625
70.0000	164.1636
70.0000	164.1636
56.0000	30.8519
42.0000	-71.5256
28.0000	-96.3347
14.0000	-106.2420
0.0000	-113.2661
-14.0000	-119.1874
-28.0000	-124.3448
-42.0000	-135.7046
-56.0000	-156.0779
-70.0000	-164.6497
-70.0000	-164.6497
-56.0000	-31.7309
-42.0000	69.0254
-28.0000	93.5520
-14.0000	103.8374
0.0000	111.1015
14.0000	117.0498
28.0000	122.2682
42.0000	126.9597
56.0000	143.0761
70.0000	160.7936
70.0000	160.7936
56.0000	28.0029
42.0000	-70.2016
28.0000	-94.0897
14.0000	-104.1514
0.0000	-111.2368
-14.0000	-117.2187
-28.0000	-122.2694
-42.0000	-126.9531
-56.0000	-141.2520
-70.0000	-161.2592
-70.0000	-161.2592
-54.2500	-12.5253
-38.5000	78.2080
-22.7500	97.3462
-7.0000	107.0946
8.7500	114.2677
24.5000	120.2855
40.2500	125.4931
56.0000	135.7368
71.7500	159.7594
87.5000	168.6032
87.5000	168.6032
70.0000	3.7562
52.5000	-79.2798
35.0000	-96.7392
17.5000	-106.6880
0.0000	-114.5608
-17.5000	-120.8123
-35.0000	-126.1562
-52.5000	-134.4068
-70.0000	-159.2046
-87.5000	-168.8852
-87.5000	-168.8852
-70.0000	-5.0266
-52.5000	75.4835
-35.0000	93.6024
-17.5000	104.0898
0.0000	112.1859
17.5000	118.6405
35.0000	123.9360
52.5000	128.6949
70.0000	145.4713
87.5000	165.8781
87.5000	165.8781
70.0000	2.5599
52.5000	-75.3954
35.0000	-93.2442
17.5000	-103.9487
0.0000	-111.7242
-17.5000	-117.7820
-35.0000	-123.0589
-52.5000	-127.6048
-70.0000	-143.3227
-87.5000	-164.7910
-87.5000	-164.7910
-68.2500	12.1735
-49.0000	77.7085
-29.7500	95.0061
-10.5000	105.9422
8.7500	113.9103
28.0000	120.0168
47.2500	125.2762
66.5000	134.1351
85.7500	159.5050
105.0000	170.8346
105.0000	170.8346
84.0000	-19.7327
63.0000	-76.9675
42.0000	-94.2771
21.0000	-105.3676
0.0000	-113.3809
-21.0000	-119.9123
-42.0000	-125.0310
-63.0000	-131.2327
-84.0000	-158.1076
-105.0000	-170.5115
-105.0000	-170.5115
-84.0000	17.8377
-63.0000	72.5751
-42.0000	90.1276
-21.0000	102.0710
0.0000	110.6335
21.0000	117.2820
42.0000	122.4835
63.0000	126.6227
84.0000	143.5601
105.0000	166.4726
105.0000	166.4726
84.0000	-19.6948
63.0000	-72.0626
42.0000	-89.3363
21.0000	-101.2753
0.0000	-109.6988
-21.0000	-115.7659
-42.0000	-120.4471
-63.0000	-124.5522
-84.0000	-140.9302
-105.0000	-164.6583
-105.0000	-164.6583
-82.2500	29.6474
-59.5000	72.8411
-36.7500	90.1791
-14.0000	102.3610
8.7500	110.9478
31.5000	116.9505
54.2500	121.6006
77.0000	129.1565
99.7500	155.0008
122.5000	169.6488
122.5000	169.6488
98.0000	-33.2868
73.5000	-72.1124
49.0000	-89.5613
24.5000	-101.8175
0.0000	-110.1747
-24.5000	-116.2939
-49.0000	-121.0804
-73.5000	-125.4408
-98.0000	-152.6637
-122.5000	-169.2360
-122.5000	-169.2360
-98.0000	30.9259
-73.5000	68.0618
-49.0000	85.2044
-24.5000	97.7675
0.0000	106.9568
24.5000	113.2237
49.0000	118.1302
73.5000	121.8141
98.0000	138.4834
122.5000	163.7461
122.5000	163.7461
98.0000	-32.1039
73.5000	-67.6868
49.0000	-84.4016
24.5000	-96.7466
0.0000	-105.6415
-24.5000	-111.6647
-49.0000	-115.8123
-73.5000	-119.4816
-98.0000	-135.7919
-122.5000	-161.6325
-122.5000	-161.6325
-96.2500	36.9446
-70.0000	68.0888
-43.7500	84.7430
-17.5000	97.2082
8.7500	106.3401
35.0000	112.1419
61.2500	116.4139
87.5000	121.8680
113.7500	148.4456
140.0000	166.7952
140.0000	166.7952
112.0000	-38.0742
84.0000	-67.4613
56.0000	-84.1748
28.0000	-96.7363
0.0000	-105.5278
-28.0000	-111.2596
-56.0000	-115.8212
-84.0000	-119.5411
-112.0000	-146.0570
-140.0000	-166.0964
-140.0000	-166.0964
-112.0000	36.2173
-84.0000	64.1574
-56.0000	80.3011
-28.0000	92.7616
0.0000	102.1558
28.0000	108.3252
56.0000	113.0669
84.0000	116.0342
112.0000	132.3942
140.0000	159.6439
140.0000	159.6439
112.0000	-36.1655
84.0000	-63.6626
56.0000	-79.4209
28.0000	-91.4927
0.0000	-100.4419
-28.0000	-106.3813
-56.0000	-110.4264
-84.0000	-113.5870
-112.0000	-130.0406
-140.0000	-157.2141
-140.0000	-157.2141
-110.2500	38.3943
-80.5000	63.9638
-50.7500	79.6986
-21.0000	91.7022
8.7500	100.7757
38.5000	106.5302
68.2500	110.6557
98.0000	114.7383
127.7500	141.2134
157.5000	162.5578
157.5000	162.5578
126.0000	-39.0564
94.5000	-63.7045
63.0000	-79.4066
31.5000	-91.4495
0.0000	-100.2734
-31.5000	-105.7974
-63.0000	-110.8760
-94.5000	-115.8919
-126.0000	-136.0508
-157.5000	-160.9623
-157.5000	-160.9623
-126.0000	37.2480
-94.5000	61.4347
-63.0000	77.0140
-31.5000	88.8266
0.0000	98.0578
31.5000	103.9953
63.0000	108.3360
94.5000	112.8700
126.0000	124.0883
157.5000	157.0622
157.5000	157.0622
126.0000	-37.1512
94.5000	-60.8845
63.0000	-76.0281
31.5000	-87.4667
0.0000	-96.2939
-31.5000	-101.9647
-63.0000	-106.2200
-94.5000	-109.2414
-126.0000	-123.1752
-157.5000	-154.4804
